id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2018-657307,2018-08-21,000001,Vente,504700,18,,RUE BOSSUET,1040,69006,69386,Lyon 6e Arrondissement,69,,,69386000BK0181,,,17,85.15,53,,,,,,,,2,2,Appartement,85,4,,,,,,4.846512,45.767032
2018-657307,2018-08-21,000001,Vente,504700,18,,RUE BOSSUET,1040,69006,69386,Lyon 6e Arrondissement,69,,,69386000BK0181,,,76,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.846512,45.767032
2018-657308,2018-08-07,000001,Vente,339200,20,,RUE CHATEAUBRIAND,1565,69007,69387,Lyon 7e Arrondissement,69,,,69387000BS0090,,,89,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.838977,45.736035
2018-657308,2018-08-07,000001,Vente,339200,20,,RUE CHATEAUBRIAND,1565,69007,69387,Lyon 7e Arrondissement,69,,,69387000BS0090,,,14,,42,,,,,,,,2,2,Appartement,86,4,,,,,,4.838977,45.736035
2018-657309,2018-08-25,000001,Vente,182200,12,,AV LACASSAGNE,4080,69003,69383,Lyon 3e Arrondissement,69,,,69383000DR0138,,,64,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.863468,45.75627
2018-657309,2018-08-25,000001,Vente,182200,10,,AV LACASSAGNE,4080,69003,69383,Lyon 3e Arrondissement,69,,,69383000DR0138,,,180,39.44,,,,,,,,,1,2,Appartement,39,2,,,,,,4.863468,45.75627
2018-657310,2018-08-24,000001,Vente,258000,45,,RUE DU RHONE,6015,69007,69387,Lyon 7e Arrondissement,69,,,69387000BX0008,,,229,78.94,264,,,,,,,,2,2,Appartement,78,4,,,,,,4.829109,45.733046
2018-657310,2018-08-24,000001,Vente,258000,29,,RUE MATHIEU VARILLE,4659,69007,69387,Lyon 7e Arrondissement,69,,,69387000BX0008,,,612,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.829109,45.733046
2018-657311,2018-08-29,000001,Vente,322586,23,,RUE GUILLOUD,3395,69003,69383,Lyon 3e Arrondissement,69,,,69383000BH0032,,,103,66.6,88,,,,,,,,2,2,Appartement,70,3,,,,,,4.869222,45.748026
2018-657311,2018-08-29,000001,Vente,322586,23,,RUE GUILLOUD,3395,69003,69383,Lyon 3e Arrondissement,69,,,69383000BH0032,,,110,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.869222,45.748026
2018-657312,2018-08-29,000001,Vente,165000,32,,RUE BELLICARD,0830,69003,69383,Lyon 3e Arrondissement,69,,,69383000DL0088,,,112,43.85,,,,,,,,,1,2,Appartement,43,2,,,,,,4.877415,45.753073
2018-657312,2018-08-29,000001,Vente,165000,32,,RUE BELLICARD,0830,69003,69383,Lyon 3e Arrondissement,69,,,69383000DL0088,,,151,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.877415,45.753073
2018-657313,2018-08-24,000001,Vente,371000,42,,RUE DE LA BANNIERE,0635,69003,69383,Lyon 3e Arrondissement,69,,,69383000AX0079,,,19,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.855804,45.75451
2018-657313,2018-08-24,000001,Vente,371000,42,,RUE DE LA BANNIERE,0635,69003,69383,Lyon 3e Arrondissement,69,,,69383000AX0079,,,111,84.54,50,,,,,,,,2,2,Appartement,85,3,,,,,,4.855804,45.75451
2018-657314,2018-08-21,000001,Vente,286000,69,,RUE BARABAN,0645,69003,69383,Lyon 3e Arrondissement,69,,,69383000DZ0094,,,829,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.869042,45.760572
2018-657314,2018-08-21,000001,Vente,286000,12,,RUE LOUIS JASSERON,4377,69003,69383,Lyon 3e Arrondissement,69,,,69383000DZ0094,,,113,83.61,130,,,,,,,,2,2,Appartement,88,4,,,,,,4.869042,45.760572
2018-657315,2018-08-28,000001,Vente,120000,13,,RUE SEBASTIEN GRYPHE,6705,69007,69387,Lyon 7e Arrondissement,69,,,69387000AD0033,,,32,35.29,,,,,,,,,1,4,Local industriel. commercial ou assimilé,37,0,,,,,,4.845508,45.753021
2018-657316,2018-08-24,000001,Vente,114552,62,,RUE DE LA MADELEINE,4420,69007,69387,Lyon 7e Arrondissement,69,,,69387000BE0069,,,88,30.96,,,,,,,,,1,2,Appartement,31,1,,,,,,4.847649,45.746432
2018-657317,2018-08-21,000001,Vente,519800,57,,RUE FELIX BRUN,2683,69007,69387,Lyon 7e Arrondissement,69,,,69387000BS0119,,,50,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.831969,45.735679
2018-657317,2018-08-21,000001,Vente,519800,14,,ALL LEOPOLD SEDAR SENGHOR,4213,69007,69387,Lyon 7e Arrondissement,69,,,69387000BS0120,,,67,125.32,,,,,,,,,1,2,Appartement,126,5,,,,,,4.832069,45.735991
2018-657318,2018-09-06,000001,Vente,117300,27,,RUE CREUZET,1980,69007,69387,Lyon 7e Arrondissement,69,,,69387000AY0066,,,23,14.72,3,,,,,,,,2,2,Appartement,30,1,,,,,,4.845652,45.749856
2018-657319,2018-09-03,000001,Vente,80000,69,,RUE MARIUS BERLIET,4590,69008,69388,Lyon 8e Arrondissement,69,,,69388000BV0069,,,72,18.2,,,,,,,,,1,2,Appartement,18,1,,,,,,4.861561,45.741663
2018-657320,2018-08-27,000001,Vente,196200,13,,RUE ST VICTORIEN,6580,69003,69383,Lyon 3e Arrondissement,69,,,69383000DY0038,,,628,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.87009,45.761868
2018-657320,2018-08-27,000001,Vente,196200,8,,RUE CLAUDIUS PIONCHON,1740,69003,69383,Lyon 3e Arrondissement,69,,,69383000DY0038,,,411,44.42,425,,,,,,,,2,2,Appartement,45,2,,,,,,4.87009,45.761868
2018-657321,2018-08-20,000001,Vente,246625,39,,RUE GUILLOUD,3395,69003,69383,Lyon 3e Arrondissement,69,,,69383000BL0026,,,66,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.871581,45.747271
2018-657321,2018-08-20,000001,Vente,246625,41,,RUE GUILLOUD,3395,69003,69383,Lyon 3e Arrondissement,69,,,69383000BL0026,,,22,,32,55.82,,,,,,,2,2,Appartement,56,3,,,,,,4.871581,45.747271
2018-657322,2018-08-20,000001,Vente,269800,70,,RUE NEY,5020,69006,69386,Lyon 6e Arrondissement,69,,,69386000BE0037,,,28,,29,56.12,,,,,,,2,2,Appartement,60,2,,,,,,4.855517,45.766794
2018-657323,2018-09-04,000001,Vente,120000,40,,RUE SAINTE GENEVIEVE,6630,69006,69386,Lyon 6e Arrondissement,69,,,69386000AY0085,,,13,29.18,,,,,,,,,1,2,Appartement,32,1,,,,,,4.864316,45.765565
2018-657324,2018-08-23,000001,Vente,86000,18,,RUE LIEUTENANT COLONEL GIRARD,4230,69007,69387,Lyon 7e Arrondissement,69,,,69387000BR0120,,,348,23.6,403,,,,,,,,2,2,Appartement,24,1,,,,,,4.826871,45.738371
2018-657325,2018-09-03,000001,Vente,194000,15,B,RUE GERMAIN,3215,69006,69386,Lyon 6e Arrondissement,69,,,69386000AY0015,,,14,,58,52.02,,,,,,,2,2,Appartement,52,2,,,,,,4.8643,45.765383
2018-657326,2018-09-06,000001,Vente,108000,32,,RUE PASTEUR,5235,69007,69387,Lyon 7e Arrondissement,69,,,69387000AO0017,,,19,34.35,,,,,,,,,1,2,Appartement,33,2,,,,,,4.840287,45.753704
2018-657327,2018-08-03,000001,Vente,549500,107,,CRS ALBERT THOMAS,0120,69003,69383,Lyon 3e Arrondissement,69,,,69383000BM0006,,,242,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.872199,45.745813
2018-657327,2018-08-03,000001,Vente,549500,107,,CRS ALBERT THOMAS,0120,69003,69383,Lyon 3e Arrondissement,69,,,69383000BM0006,,,117,,74,93.18,,,,,,,2,2,Appartement,92,4,,,,,,4.872199,45.745813
2018-657328,2018-08-31,000001,Vente,68166,71,,RUE MAURICE FLANDIN,4680,69003,69383,Lyon 3e Arrondissement,69,,,69383000DR0169,,,39,26.24,,,,,,,,,1,4,Local industriel. commercial ou assimilé,26,0,,,,,,4.862959,45.756309
2018-657329,2018-08-30,000001,Vente,20000,39,,RUE ST ANTOINE,6250,69003,69383,Lyon 3e Arrondissement,69,,,69383000DY0004,,,52,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.867791,45.763409
2018-657330,2018-09-07,000001,Vente,40000,4,,IMP DES PLATANES,5590,69008,69388,Lyon 8e Arrondissement,69,,,69388000AE0068,,,43,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.872154,45.744195
2018-657330,2018-09-07,000001,Vente,40000,4,,IMP DES PLATANES,5590,69008,69388,Lyon 8e Arrondissement,69,,,69388000AE0068,,,48,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.872154,45.744195
2018-657331,2018-08-30,000001,Vente,264000,4,,RUE RACHAIS,5895,69003,69383,Lyon 3e Arrondissement,69,,,69383000AY0032,,,16,,3,67.57,,,,,,,2,2,Appartement,65,2,,,,,,4.854491,45.752481
2018-657332,2018-09-07,000001,Vente,107300,212,,AV PAUL SANTY,5788,69008,69388,Lyon 8e Arrondissement,69,,,69388000AY0084,,,173,55.04,194,,,,,,,,2,2,Appartement,53,3,,,,,,4.88299,45.723054
2018-657333,2018-09-03,000001,Vente,489400,6,,RUE PRAVAZ,5690,69003,69383,Lyon 3e Arrondissement,69,,,69383000AI0046,,,106,,128,87.01,146,,154,,160,,5,2,Appartement,88,3,,,,,,4.841857,45.760451
2018-657334,2018-09-03,000001,Vente,242000,16,,RUE MAZAGRAN,4690,69007,69387,Lyon 7e Arrondissement,69,,,69387000AN0075,,,120,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.842373,45.751546
2018-657334,2018-09-03,000001,Vente,242000,16,,RUE MAZAGRAN,4690,69007,69387,Lyon 7e Arrondissement,69,,,69387000AN0075,,,32,,87,55.22,,,,,,,2,2,Appartement,55,3,,,,,,4.842373,45.751546
2018-657335,2018-09-03,000001,Vente,170000,152,,RUE DUGUESCLIN,2365,69006,69386,Lyon 6e Arrondissement,69,,,69386000BI0080,,,220,52.41,75,,,,,,,,2,2,Appartement,52,2,,,,,,4.847582,45.764966
2018-657336,2018-09-06,000001,Vente,166000,42,,RUE PROFESSEUR RANVIER,5795,69008,69388,Lyon 8e Arrondissement,69,,,69388000AN0115,,,62,72.7,7,,,,,,,,2,2,Appartement,73,3,,,,,,4.886341,45.733477
2018-657337,2018-08-28,000001,Vente,291600,165,,GDE RUE DE LA GUILLOTIERE,3405,69007,69387,Lyon 7e Arrondissement,69,,,69387000AE0089,,,10,72.8,21,,33,,,,,,3,2,Appartement,70,2,,,,,,4.851396,45.750378
2018-657338,2018-08-27,000001,Vente,405000,145,,COURS DU DOCTEUR LONG,2225,69003,69383,Lyon 3e Arrondissement,69,,,69383000CO0070,,,18,91.95,,,,,,,,,1,2,Appartement,91,4,,,,,,4.891464,45.752015
2018-657338,2018-08-27,000001,Vente,405000,145,,COURS DU DOCTEUR LONG,2225,69003,69383,Lyon 3e Arrondissement,69,,,69383000CO0070,,,55,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.891464,45.752015
2018-657339,2018-08-31,000001,Vente,177000,26,,RUE FEUILLAT,2755,69003,69383,Lyon 3e Arrondissement,69,,,69383000DK0021,,,50,,63,57.94,,,,,,,2,2,Appartement,57,3,,,,,,4.876009,45.751406
2018-657340,2018-09-17,000001,Vente,230400,14,,RUE PHILOMENE MAGNIN,5438,69003,69383,Lyon 3e Arrondissement,69,,,69383000AY0129,,,168,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.858656,45.751481
2018-657340,2018-09-17,000001,Vente,230400,14,,RUE PHILOMENE MAGNIN,5438,69003,69383,Lyon 3e Arrondissement,69,,,69383000AY0129,,,11,42.71,85,,,,,,,,2,2,Appartement,42,2,,,,,,4.858656,45.751481
2018-657341,2018-09-14,000001,Vente,174000,24,,RUE STE ANNE DE BARABAN,6605,69003,69383,Lyon 3e Arrondissement,69,,,69383000DT0018,,,111,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.870016,45.758574
2018-657341,2018-09-14,000001,Vente,174000,24,,RUE STE ANNE DE BARABAN,6605,69003,69383,Lyon 3e Arrondissement,69,,,69383000DT0018,,,17,47.69,56,,,,,,,,2,2,Appartement,46,2,,,,,,4.870016,45.758574
2018-657342,2018-08-30,000001,Vente,33000,14,,RUE MAURICE BOUCHOR,4675,69007,69387,Lyon 7e Arrondissement,69,,,69387000BS0105,,,95,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.831595,45.734757
2018-657342,2018-08-30,000001,Vente,33000,14,,RUE MAURICE BOUCHOR,4675,69007,69387,Lyon 7e Arrondissement,69,,,69387000BS0105,,,94,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.831595,45.734757
2018-657343,2018-09-19,000001,Vente,157900,259,,RUE DUGUESCLIN,2365,69003,69383,Lyon 3e Arrondissement,69,,,69383000AO0064,,,15,41.39,31,,,,,,,,2,2,Appartement,39,2,,,,,,4.849779,45.757163
2018-657344,2018-08-23,000001,Vente,180000,8,,RUE TURBIL,7205,69003,69383,Lyon 3e Arrondissement,69,,,69383000DS0063,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.868164,45.757359
2018-657344,2018-08-23,000001,Vente,180000,8,,RUE TURBIL,7205,69003,69383,Lyon 3e Arrondissement,69,,,69383000DS0063,,,68,39.35,,,,,,,,,1,2,Appartement,39,1,,,,,,4.868164,45.757359
2018-657345,2018-09-17,000001,Vente,190000,87,,RUE CRILLON,1985,69006,69386,Lyon 6e Arrondissement,69,,,69386000AR0038,,,12,33.76,3,,,,,,,,2,2,Appartement,34,1,,,,,,4.852969,45.771216
2018-657346,2018-09-18,000001,Vente,262000,17,,RUE ST ANTOINE,6250,69003,69383,Lyon 3e Arrondissement,69,,,69383000EI0097,,,49,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.864787,45.763124
2018-657346,2018-09-18,000001,Vente,262000,17,,RUE ST ANTOINE,6250,69003,69383,Lyon 3e Arrondissement,69,,,69383000EI0097,,,16,,95,68.06,,,,,,,2,2,Appartement,69,3,,,,,,4.864787,45.763124
2018-657347,2018-09-17,000001,Vente,167000,284,,RUE ANDRE PHILIP,0280,69003,69383,Lyon 3e Arrondissement,69,,,69383000AW0093,,,322,,654,57.55,,,,,,,2,2,Appartement,53,2,,,,,,4.851132,45.75397
2018-657348,2018-08-29,000001,Vente,45000,251,B,RUE MARCEL MERIEUX,4510,69007,69387,Lyon 7e Arrondissement,69,,,69387000CD0224,,,81,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.830793,45.728801
2018-657348,2018-08-29,000001,Vente,45000,251,B,RUE MARCEL MERIEUX,4510,69007,69387,Lyon 7e Arrondissement,69,,,69387000CD0224,,,91,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.830793,45.728801
2018-657348,2018-08-29,000001,Vente,45000,251,B,RUE MARCEL MERIEUX,4510,69007,69387,Lyon 7e Arrondissement,69,,,69387000CD0224,,,92,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.830793,45.728801
2018-657348,2018-08-29,000001,Vente,45000,251,B,RUE MARCEL MERIEUX,4510,69007,69387,Lyon 7e Arrondissement,69,,,69387000CD0224,,,82,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.830793,45.728801
2018-657349,2018-09-07,000001,Vente,265430,76,,RUE VILLON,7485,69008,69388,Lyon 8e Arrondissement,69,,,69388000BY0012,,,26,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.863065,45.739836
2018-657349,2018-09-07,000001,Vente,265430,76,,RUE VILLON,7485,69008,69388,Lyon 8e Arrondissement,69,,,69388000BY0012,,,1,,78,68.32,,,,,,,2,2,Appartement,68,3,,,,,,4.863065,45.739836
2018-657350,2018-09-06,000001,Vente,225000,17,,RUE MAURICE FLANDIN,4680,69003,69383,Lyon 3e Arrondissement,69,,,69383000EI0007,,,108,,93,66.07,,,,,,,2,4,Local industriel. commercial ou assimilé,71,0,,,,,,4.863337,45.762435
2018-657351,2018-09-12,000001,Vente,263150,8,T,RUE DE NAZARETH,4995,69003,69383,Lyon 3e Arrondissement,69,,,69383000DZ0023,,,48,,66,71.22,,,,,,,2,2,Appartement,70,3,,,,,,4.87069,45.758977
2018-657351,2018-09-12,000001,Vente,263150,23,,RUE STE ANNE DE BARABAN,6605,69003,69383,Lyon 3e Arrondissement,69,,,69383000DZ0023,,,124,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.87069,45.758977
2018-657352,2018-08-31,000001,Vente,178000,64,,RUE DES RANCY,5910,69003,69383,Lyon 3e Arrondissement,69,,,69383000AS0049,,,30,,9,42.33,,,,,,,2,2,Appartement,43,2,,,,,,4.856258,45.75592
2018-657353,2018-09-12,000001,Vente,300000,47,,AV ROCKEFELLER,6085,69003,69383,Lyon 3e Arrondissement,69,,,69383000BW0044,,,204,,222,108.08,,,,,,,2,2,Appartement,108,4,,,,,,4.887169,45.741173
2018-657354,2018-09-13,000001,Vente,43600,35,,RUE DU DOCTEUR REBATEL,2245,69003,69383,Lyon 3e Arrondissement,69,,,69383000BM0004,,,101,11.52,,,,,,,,,1,2,Appartement,11,1,,,,,,4.872193,45.746575
2018-657355,2018-09-19,000001,Vente,190250,27,,AV LACASSAGNE,4080,69003,69383,Lyon 3e Arrondissement,69,,,69383000DR0043,,,1002,59.75,35,,,,,,,,2,2,Appartement,59,3,,,,,,4.866261,45.755827
2018-657356,2018-09-06,000001,Vente,418500,11,,RUE GAL DE MIRIBEL,3115,69007,69387,Lyon 7e Arrondissement,69,,,69387000BK0102,,,6,64,,,,,,,,,1,2,Appartement,63,3,,,,,,4.852349,45.741276
2018-657356,2018-09-06,000001,Vente,418500,11,,RUE GAL DE MIRIBEL,3115,69007,69387,Lyon 7e Arrondissement,69,,,69387000BK0102,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.852349,45.741276
2018-657357,2018-09-25,000001,Vente,139500,147,,AV PAUL SANTY,5788,69008,69388,Lyon 8e Arrondissement,69,,,69388000AX0014,,,69,53.47,79,,,,,,,,2,2,Appartement,52,3,,,,,,4.881047,45.726755
2018-657358,2018-09-10,000001,Vente,88500,19,,RUE DE LA VICTOIRE,7370,69003,69383,Lyon 3e Arrondissement,69,,,69383000AL0091,,,1149,17.6,,,,,,,,,1,2,Appartement,18,1,,,,,,4.841824,45.756418
2018-657359,2018-09-11,000001,Vente,143000,50,,RUE DE LA MOSELLE,4930,69008,69388,Lyon 8e Arrondissement,69,,,69388000AX0011,,,11,,25,56.51,,,,,,,2,2,Appartement,56,3,,,,,,4.880822,45.728095
2018-657360,2018-09-06,000001,Vente,515000,11,,RUE GAL DE MIRIBEL,3115,69007,69387,Lyon 7e Arrondissement,69,,,69387000BK0102,,,10,124.93,2,,3,,4,,5,,8,4,Local industriel. commercial ou assimilé,680,0,,,,,,4.852349,45.741276
2018-657361,2018-09-11,000001,Vente,200000,76,,RUE FELIX BRUN,2683,69007,69387,Lyon 7e Arrondissement,69,,,69387000BR0066,,,161,,179,,,,,,,,2,2,Appartement,68,4,,,,,,4.830548,45.735796
2018-657361,2018-09-11,000001,Vente,200000,76,,RUE FELIX BRUN,2683,69007,69387,Lyon 7e Arrondissement,69,,,69387000BR0066,,,233,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.830548,45.735796
2018-657362,2018-09-06,000001,Vente,93600,64,,RUE DUGUESCLIN,2365,69006,69386,Lyon 6e Arrondissement,69,,,69386000AL0075,,,29,16.56,,,,,,,,,1,2,Appartement,19,1,,,,,,4.846668,45.771218
2018-657363,2018-08-29,000001,Vente,414306,23,,RUE ST MAXIMIN,6470,69003,69383,Lyon 3e Arrondissement,69,,,69383000BD0030,,,202,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.867816,45.74965
2018-657363,2018-08-29,000001,Vente,414306,25,,RUE ST MAXIMIN,6470,69003,69383,Lyon 3e Arrondissement,69,,,69383000BD0030,,,37,88.48,6,,,,,,,,2,2,Appartement,87,4,,,,,,4.867816,45.74965
2018-657364,2018-09-06,000001,Vente,570000,60,,RUE SEIGNEMARTIN,6720,69008,69388,Lyon 8e Arrondissement,69,,,69388000AO0101,,,,,,,,,,,,,0,1,Maison,90,4,S,sols,,,297,4.881711,45.737078
2018-657365,2018-09-20,000001,Vente,408000,1,,RUE JULIEN DUVIVIER,4030,69003,69383,Lyon 3e Arrondissement,69,,,69383000AY0114,,,633,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.856014,45.752781
2018-657365,2018-09-20,000001,Vente,408000,1,,PLACE BIR HAKEIM,0915,69003,69383,Lyon 3e Arrondissement,69,,,69383000AY0114,,,434,95.13,,,,,,,,,1,2,Appartement,95,4,,,,,,4.856014,45.752781
2018-657366,2018-09-14,000001,Vente,255900,19,,RUE TRONCHET,7180,69006,69386,Lyon 6e Arrondissement,69,,,69386000AN0028,,,23,,96,40.3,,,,,,,2,2,Appartement,42,2,,,,,,4.846485,45.769879
2018-657367,2018-09-19,000001,Vente,575000,47,,AV JEAN JAURES,3745,69007,69387,Lyon 7e Arrondissement,69,,,69387000AY0053,,,9,109.94,,,,,,,,,1,2,Appartement,125,4,,,,,,4.845001,45.749958
2018-657368,2018-10-02,000001,Vente,192000,42,,RUE DES TUILIERS,7195,69008,69388,Lyon 8e Arrondissement,69,,,69388000AC0062,,,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.864369,45.74615
2018-657368,2018-10-02,000001,Vente,192000,42,,RUE DES TUILIERS,7195,69008,69388,Lyon 8e Arrondissement,69,,,69388000AC0062,,,70,40.55,,,,,,,,,1,2,Appartement,40,2,,,,,,4.864369,45.74615
2018-657369,2018-09-10,000001,Vente,237000,24,,RUE SANTOS DUMONT,6670,69008,69388,Lyon 8e Arrondissement,69,,,69388000BR0029,,,5,17.31,,,,,,,,,1,2,Appartement,18,1,,,,,,4.861909,45.74481
2018-657369,2018-09-10,000001,Vente,237000,24,,RUE SANTOS DUMONT,6670,69008,69388,Lyon 8e Arrondissement,69,,,69388000BR0029,,,37,17.16,,,,,,,,,1,2,Appartement,17,1,,,,,,4.861909,45.74481
2018-657369,2018-09-10,000001,Vente,237000,24,,RUE SANTOS DUMONT,6670,69008,69388,Lyon 8e Arrondissement,69,,,69388000BR0029,,,193,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.861909,45.74481
2018-657369,2018-09-10,000001,Vente,237000,24,,RUE SANTOS DUMONT,6670,69008,69388,Lyon 8e Arrondissement,69,,,69388000BR0029,,,192,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.861909,45.74481
2018-657369,2018-09-10,000001,Vente,237000,24,,RUE SANTOS DUMONT,6670,69008,69388,Lyon 8e Arrondissement,69,,,69388000BR0029,,,58,17.51,,,,,,,,,1,2,Appartement,18,1,,,,,,4.861909,45.74481
2018-657370,2018-09-28,000001,Vente,180000,9,,RUE DE L EGLISE,2480,69003,69383,Lyon 3e Arrondissement,69,,,69383000CO0055,,,17,54.32,,,,,,,,,1,2,Appartement,52,2,,,,,,4.891687,45.753191
2018-657371,2018-09-21,000001,Vente,783200,18,,RUE CRILLON,1985,69006,69386,Lyon 6e Arrondissement,69,,,69386000AN0037,,,45,,72,111.38,,,,,,,2,2,Appartement,112,4,,,,,,4.847532,45.77043
2018-657371,2018-09-21,000001,Vente,783200,18,,RUE CRILLON,1985,69006,69386,Lyon 6e Arrondissement,69,,,69386000AN0037,,,137,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.847532,45.77043
2018-657371,2018-09-21,000001,Vente,783200,18,,RUE CRILLON,1985,69006,69386,Lyon 6e Arrondissement,69,,,69386000AN0037,,,148,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.847532,45.77043
2018-657372,2018-09-24,000001,Vente,15000,2,,RUE NEUVE DE MONPLAISIR,5010,69008,69388,Lyon 8e Arrondissement,69,,,69388000BO0111,,,133,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.872638,45.743196
2018-657373,2018-09-11,000001,Vente,30000,93,,RUE MOLIERE,4810,69003,69383,Lyon 3e Arrondissement,69,,,69383000AB0079,,,685,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.843692,45.762277
2018-657374,2018-09-14,000001,Vente,313000,22,,RUE CAMILLE ROY,1210,69007,69387,Lyon 7e Arrondissement,69,,,69387000BD0065,,,65,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.846154,45.744782
2018-657374,2018-09-14,000001,Vente,313000,24,,RUE CAMILLE ROY,1210,69007,69387,Lyon 7e Arrondissement,69,,,69387000BD0065,,,22,,6,78.63,,,,,,,2,2,Appartement,84,3,,,,,,4.846154,45.744782
2018-657375,2018-09-20,000001,Vente,132000,284,,RUE VENDOME,7310,69003,69383,Lyon 3e Arrondissement,69,,,69383000AM0068,,,39,,40,29.24,,,,,,,2,2,Appartement,23,1,,,,,,4.847427,45.754692
2018-657376,2018-09-20,000001,Vente,371250,77,,CRS GAMBETTA,2985,69003,69383,Lyon 3e Arrondissement,69,,,69383000AY0019,,,24,,9,88.06,,,,,,,2,2,Appartement,90,4,,,,,,4.85302,45.751988
2018-657377,2018-09-21,000001,Vente en l'état futur d'achèvement,365000,1,,RUE ST ISIDORE,6405,69003,69383,Lyon 3e Arrondissement,69,,,69383000CY0079,,,28,,,,,,,,,,1,,,,,,,,,,4.884184,45.753654
2018-657377,2018-09-21,000001,Vente en l'état futur d'achèvement,365000,1,,RUE ST ISIDORE,6405,69003,69383,Lyon 3e Arrondissement,69,,,69383000CY0079,,,12,69.2,,,,,,,,,1,,,,,,,,,,4.884184,45.753654
2018-657378,2018-09-20,000001,Vente,17500,2,,RUE RENAN,5980,69007,69387,Lyon 7e Arrondissement,69,,,69387000AX0082,,,4,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.841131,45.748873
2018-657379,2018-09-21,000001,Vente,294900,77,,RUE BATAILLE,0705,69008,69388,Lyon 8e Arrondissement,69,,,69388000AR0085,,,424,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.873233,45.738419
2018-657379,2018-09-21,000001,Vente,294900,69,,RUE BATAILLE,0705,69008,69388,Lyon 8e Arrondissement,69,,,69388000AR0085,,,197,,233,85.95,,,,,,,2,2,Appartement,85,4,,,,,,4.873233,45.738419
2018-657380,2018-09-28,000001,Vente,193600,55,,RUE GABRIEL SARRAZIN,2945,69008,69388,Lyon 8e Arrondissement,69,,,69388000AO0241,,,104,43.91,599,,,,,,,,2,2,Appartement,45,2,,,,,,4.880081,45.738482
2018-657381,2018-09-20,000001,Vente,265900,11,,RUE ROUX SOIGNAT,6175,69003,69383,Lyon 3e Arrondissement,69,,,69383000BS0053,,,11,,4,,,,,,,,2,2,Appartement,68,2,,,,,,4.881546,45.746807
2018-657382,2018-09-25,000001,Vente,430000,31,,QUAI VICTOR AUGAGNEUR,7375,69003,69383,Lyon 3e Arrondissement,69,,,69383000AL0082,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.840972,45.756857
2018-657382,2018-09-25,000001,Vente,430000,31,,QUAI VICTOR AUGAGNEUR,7375,69003,69383,Lyon 3e Arrondissement,69,,,69383000AL0082,,,5,84.04,,,,,,,,,1,2,Appartement,83,4,,,,,,4.840972,45.756857
